session_id,duration,event_count,prop_Information,prop_Warning,prop_Error,top_transition_src,top_transition_dest,top_transition_freq,error_persistence,label
1689,13.05,11,1.0,0.0,0.0,9008,9007,0.3,0,0
1690,0.8666666666666667,3,1.0,0.0,0.0,16394,16384,0.5,0,0
1691,2.65,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1692,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1693,4.766666666666667,6,1.0,0.0,0.0,258,258,0.4,0,0
1694,3.8333333333333335,6,0.6666666666666666,0.3333333333333333,0.0,10016,9008,0.2,0,0
1695,4.083333333333333,3,0.0,1.0,0.0,4205,1014,0.5,0,0
1696,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1697,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1698,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1699,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1700,3.466666666666667,17,0.7058823529411765,0.29411764705882354,0.0,1008,1008,0.1875,0,0
1701,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1702,13.066666666666666,17,1.0,0.0,0.0,9007,15,0.125,0,0
1703,1.6833333333333333,6,1.0,0.0,0.0,9008,566,0.2,0,0
1704,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1705,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1706,1.45,31,0.3870967741935484,0.6129032258064516,0.0,10010,10010,0.43333333333333335,0,0
1707,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1708,7.033333333333333,12,0.9166666666666666,0.08333333333333333,0.0,256,256,0.18181818181818182,0,0
1709,4.35,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1710,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1711,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1712,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1713,12.6,16,0.875,0.125,0.0,9008,9007,0.4,0,0
1714,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1715,2.1166666666666667,5,0.4,0.6,0.0,1014,1014,0.5,0,0
1716,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1717,21.05,31,0.9032258064516129,0.0967741935483871,0.0,9008,9007,0.36666666666666664,0,0
1718,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1719,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1720,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1721,4.233333333333333,3,1.0,0.0,0.0,7040,9008,0.5,0,0
1722,4.133333333333334,3,1.0,0.0,0.0,9008,9007,0.5,0,0
1723,10.4,8,1.0,0.0,0.0,9008,9007,0.42857142857142855,0,0
1724,2.6666666666666665,6,1.0,0.0,0.0,9008,9007,0.4,0,0
1725,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1726,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1727,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1728,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1729,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1730,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1731,4.683333333333334,6,1.0,0.0,0.0,16394,16384,0.4,0,0
1732,4.55,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1733,11.833333333333334,9,0.8888888888888888,0.1111111111111111,0.0,16394,16384,0.25,0,0
1734,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1735,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1736,4.5,6,1.0,0.0,0.0,16394,16384,0.2,0,0
1737,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1738,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1739,5.116666666666666,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1740,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1741,6.033333333333333,8,1.0,0.0,0.0,9008,9007,0.42857142857142855,0,0
1742,2.216666666666667,39,0.8461538461538461,0.05128205128205128,0.10256410256410256,6000,0,0.05263157894736842,1,0
1743,21.716666666666665,245,0.9183673469387755,0.061224489795918366,0.02040816326530612,55,55,0.0860655737704918,1,0
1744,0.15,5,1.0,0.0,0.0,16,9008,0.25,0,0
1745,4.716666666666667,23,0.9130434782608695,0.0,0.08695652173913043,1001,1001,0.13636363636363635,1,0
1746,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1747,3.6166666666666667,12,0.75,0.25,0.0,1008,1008,0.18181818181818182,0,0
1748,12.75,16,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1749,9.683333333333334,16,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1750,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1751,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1752,0.9666666666666667,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1753,2.3333333333333335,5,0.8,0.2,0.0,9008,9007,0.5,0,0
1754,13.983333333333333,10,0.8,0.2,0.0,9008,9007,0.2222222222222222,0,0
1755,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1756,0.18333333333333332,2,0.5,0.0,0.5,1000,1001,1.0,0,0
1757,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1758,1.1833333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1759,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1760,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1761,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1762,0.5166666666666667,4,1.0,0.0,0.0,16394,9008,0.3333333333333333,0,0
1763,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1764,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1765,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1766,1.9,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1767,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1768,6.1,8,0.5,0.5,0.0,1008,1008,0.42857142857142855,0,0
1769,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1770,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1771,16.15,22,1.0,0.0,0.0,9008,9007,0.42857142857142855,0,0
1772,11.016666666666667,40,0.9,0.025,0.075,9008,9007,0.10256410256410256,0,0
1773,19.716666666666665,233,0.9184549356223176,0.07725321888412018,0.004291845493562232,55,55,0.08620689655172414,0,0
1774,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1775,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1776,7.783333333333333,44,0.9318181818181818,0.022727272727272728,0.045454545454545456,9008,9007,0.13953488372093023,1,0
1777,29.5,287,0.9337979094076655,0.05574912891986063,0.010452961672473868,55,55,0.07342657342657342,0,0
1778,0.18333333333333332,3,0.6666666666666666,0.3333333333333333,0.0,10016,9008,0.5,0,0
1779,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1780,20.383333333333333,24,0.875,0.125,0.0,16394,16384,0.13043478260869565,0,0
1781,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1782,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1783,2.466666666666667,8,0.75,0.25,0.0,9008,9007,0.2857142857142857,0,0
1784,3.216666666666667,3,0.6666666666666666,0.3333333333333333,0.0,4205,9008,0.5,0,0
1785,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1786,6.966666666666667,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.3333333333333333,0,0
1787,17.266666666666666,17,0.9411764705882353,0.058823529411764705,0.0,9008,9007,0.3125,0,0
1788,0.95,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1789,12.133333333333333,32,0.71875,0.15625,0.125,0,0,0.16129032258064516,1,0
1790,7.533333333333333,11,0.5454545454545454,0.2727272727272727,0.18181818181818182,9008,9007,0.2,1,0
1791,2.5,6,1.0,0.0,0.0,9008,9007,0.6,0,0
1792,0.55,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1793,0.7166666666666667,6,1.0,0.0,0.0,0,0,0.4,0,0
1794,1.9833333333333334,5,1.0,0.0,0.0,17,17,0.5,0,0
1795,3.433333333333333,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1796,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1797,8.333333333333334,8,1.0,0.0,0.0,16394,16384,0.2857142857142857,0,0
1798,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1799,8.716666666666667,6,1.0,0.0,0.0,9008,9007,0.6,0,0
1800,12.416666666666666,37,0.35135135135135137,0.6486486486486487,0.0,1014,1014,0.3611111111111111,0,0
1801,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1802,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1803,1.6166666666666667,5,0.4,0.2,0.4,1014,1000,0.25,1,0
1804,0.75,6,0.0,1.0,0.0,1014,1014,0.8,0,0
1805,11.85,26,0.6923076923076923,0.3076923076923077,0.0,0,0,0.28,0,0
1806,0.7666666666666667,3,0.6666666666666666,0.3333333333333333,0.0,9008,9007,0.5,0,0
1807,46.35,53,0.8867924528301887,0.11320754716981132,0.0,9008,9007,0.38461538461538464,0,0
1808,4.966666666666667,3,0.6666666666666666,0.3333333333333333,0.0,1014,9008,0.5,0,0
1809,50.016666666666666,48,0.875,0.125,0.0,9008,9007,0.44680851063829785,0,0
1810,4.233333333333333,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.5,0,0
1811,10.016666666666667,8,0.75,0.25,0.0,9008,9007,0.42857142857142855,0,0
1812,30.0,19,0.7894736842105263,0.21052631578947367,0.0,9008,9007,0.3888888888888889,0,0
1813,5.066666666666666,4,0.75,0.25,0.0,9008,9007,0.3333333333333333,0,0
1814,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1815,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1816,3.6166666666666667,4,0.75,0.25,0.0,9008,9007,0.3333333333333333,0,0
1817,2.6333333333333333,2,0.5,0.5,0.0,0,1014,1.0,0,0
1818,10.066666666666666,9,0.7777777777777778,0.2222222222222222,0.0,9007,9008,0.25,0,0
1819,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1820,1.2666666666666666,33,0.8181818181818182,0.12121212121212122,0.06060606060606061,0,0,0.125,1,0
1821,26.516666666666666,271,0.922509225092251,0.07380073800738007,0.0036900369003690036,55,55,0.07777777777777778,0,0
1822,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1823,9.75,13,0.9230769230769231,0.07692307692307693,0.0,16394,16384,0.16666666666666666,0,0
1824,5.116666666666666,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1825,2.566666666666667,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1826,12.833333333333334,20,0.8,0.2,0.0,9008,9007,0.15789473684210525,0,0
1827,2.783333333333333,4,1.0,0.0,0.0,15,9008,0.3333333333333333,0,0
1828,0.7833333333333333,4,1.0,0.0,0.0,15,9008,0.3333333333333333,0,0
1829,2.783333333333333,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1830,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1831,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1832,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1833,3.816666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1834,10.566666666666666,10,1.0,0.0,0.0,9008,9007,0.4444444444444444,0,0
1835,1.6,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1836,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1837,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1838,8.85,12,1.0,0.0,0.0,9008,9007,0.36363636363636365,0,0
1839,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1840,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1841,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1842,1.9166666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1843,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1844,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1845,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1846,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1847,1.5666666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1848,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1849,8.666666666666666,5,1.0,0.0,0.0,7040,16394,0.25,0,0
1850,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1851,0.7666666666666667,5,1.0,0.0,0.0,9008,9007,0.5,0,0
1852,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1853,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1854,4.55,6,1.0,0.0,0.0,9008,9007,0.4,0,0
1855,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1856,4.533333333333333,17,1.0,0.0,0.0,9008,9007,0.125,0,0
1857,4.95,3,1.0,0.0,0.0,16394,16384,0.5,0,0
1858,6.166666666666667,5,1.0,0.0,0.0,16394,16384,0.25,0,0
1859,1.1333333333333333,3,1.0,0.0,0.0,158,9008,0.5,0,0
1860,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1861,11.266666666666667,14,0.9285714285714286,0.07142857142857142,0.0,16394,16384,0.23076923076923078,0,0
1862,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1863,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1864,0.5666666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1865,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1866,0.2,29,0.896551724137931,0.034482758620689655,0.06896551724137931,0,0,0.14285714285714285,1,0
1867,16.116666666666667,228,0.9298245614035088,0.06578947368421052,0.0043859649122807015,55,55,0.0881057268722467,0,0
1868,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1869,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1870,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1871,9.116666666666667,7,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1872,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1873,5.05,3,0.6666666666666666,0.3333333333333333,0.0,9008,9007,0.5,0,0
1874,9.183333333333334,11,1.0,0.0,0.0,9008,9007,0.3,0,0
1875,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1876,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1877,3.55,4,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1878,3.7666666666666666,6,1.0,0.0,0.0,0,0,0.4,0,0
1879,1.9166666666666667,5,1.0,0.0,0.0,9008,9007,0.5,0,0
1880,1.7333333333333334,5,1.0,0.0,0.0,16394,16384,0.25,0,0
1881,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1882,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1883,0.5833333333333334,3,0.6666666666666666,0.3333333333333333,0.0,10016,9008,0.5,0,0
1884,4.166666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1885,4.8,7,1.0,0.0,0.0,0,0,0.3333333333333333,0,0
1886,0.18333333333333332,5,1.0,0.0,0.0,17,17,0.5,0,0
1887,2.566666666666667,3,0.6666666666666666,0.3333333333333333,0.0,4205,9008,0.5,0,0
1888,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1889,3.9833333333333334,6,1.0,0.0,0.0,9008,9007,0.4,0,0
1890,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1891,7.35,5,0.8,0.2,0.0,16394,16384,0.25,0,0
1892,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1893,2.0166666666666666,4,1.0,0.0,0.0,16394,16384,0.6666666666666666,0,0
1894,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1895,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1896,5.266666666666667,3,0.6666666666666666,0.3333333333333333,0.0,16394,16384,0.5,0,0
1897,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1898,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1899,2.5,7,0.5714285714285714,0.42857142857142855,0.0,1008,1008,0.3333333333333333,0,0
1900,1.9666666666666666,2,0.0,1.0,0.0,5612,1014,1.0,0,0
1901,2.35,4,1.0,0.0,0.0,7040,566,0.3333333333333333,0,0
1902,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1903,0.5,4,1.0,0.0,0.0,16394,9008,0.3333333333333333,0,0
1904,5.366666666666666,36,0.4166666666666667,0.5833333333333334,0.0,10010,10010,0.4,0,0
1905,4.083333333333333,8,0.25,0.75,0.0,1008,1008,0.42857142857142855,0,0
1906,4.933333333333334,6,0.6666666666666666,0.3333333333333333,0.0,16394,16384,0.2,0,0
1907,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1908,10.333333333333334,12,1.0,0.0,0.0,9008,9007,0.5454545454545454,0,0
1909,6.533333333333333,28,0.9642857142857143,0.03571428571428571,0.0,16,16,0.5925925925925926,0,0
1910,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1911,0.5333333333333333,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1912,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1913,4.3,4,1.0,0.0,0.0,16394,16384,0.6666666666666666,0,0
1914,0.65,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1915,0.5,6,1.0,0.0,0.0,17,17,0.4,0,0
1916,4.05,5,1.0,0.0,0.0,16394,16384,0.5,0,0
1917,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1918,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1919,8.7,16,1.0,0.0,0.0,16394,16384,0.13333333333333333,0,0
1920,1.9333333333333333,5,1.0,0.0,0.0,9008,98,0.25,0,0
1921,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1922,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1923,23.45,24,1.0,0.0,0.0,9008,9007,0.43478260869565216,0,0
1924,2.5,6,1.0,0.0,0.0,9008,9007,0.6,0,0
1925,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1926,4.816666666666666,5,0.8,0.2,0.0,9008,9007,0.25,0,0
1927,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1928,9.466666666666667,38,0.9736842105263158,0.0,0.02631578947368421,9008,9007,0.13513513513513514,0,0
1929,0.6833333333333333,10,1.0,0.0,0.0,16,16,0.4444444444444444,0,0
1930,3.95,4,1.0,0.0,0.0,158,7040,0.3333333333333333,0,0
1931,2.683333333333333,2,1.0,0.0,0.0,1001,158,1.0,0,0
1932,0.55,7,0.5714285714285714,0.42857142857142855,0.0,1,1,0.5,0,0
1933,1.2,5,1.0,0.0,0.0,9008,9007,0.25,0,0
1934,0.2,3,1.0,0.0,0.0,16,9008,0.5,0,0
1935,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1936,3.216666666666667,8,1.0,0.0,0.0,17,17,0.2857142857142857,0,0
1937,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
1938,8.766666666666667,48,0.8958333333333334,0.0625,0.041666666666666664,0,0,0.10638297872340426,1,0
1939,16.1,397,0.9622166246851386,0.0327455919395466,0.005037783375314861,1004,1004,0.13636363636363635,0,0
1940,0.5166666666666667,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1941,11.566666666666666,16,0.6875,0.3125,0.0,16394,16384,0.13333333333333333,0,0
1942,7.666666666666667,54,0.9444444444444444,0.018518518518518517,0.037037037037037035,0,0,0.09433962264150944,1,0
1943,6.433333333333334,4,0.75,0.25,0.0,17,15,0.3333333333333333,0,0
1944,0.38333333333333336,2,0.5,0.5,0.0,158,10016,1.0,0,0
1945,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1946,2.5166666666666666,3,0.3333333333333333,0.6666666666666666,0.0,17,158,0.5,0,0
1947,1.6333333333333333,3,0.6666666666666666,0.3333333333333333,0.0,16394,16384,0.5,0,0
1948,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1949,7.266666666666667,10,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1950,0.15,4,1.0,0.0,0.0,1,1,1.0,0,0
1951,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1952,0.25,5,1.0,0.0,0.0,566,506,0.25,0,0
1953,0.2,9,1.0,0.0,0.0,172,507,0.125,0,0
1954,1.0166666666666666,50,0.38,0.62,0.0,10010,10010,0.5306122448979592,0,0
1955,2.1666666666666665,25,0.56,0.44,0.0,0,0,0.16666666666666666,0,0
1956,8.016666666666667,5,0.8,0.2,0.0,0,0,0.5,0,0
1957,2.95,4,1.0,0.0,0.0,7040,16,0.3333333333333333,0,0
1958,15.383333333333333,75,0.6133333333333333,0.22666666666666666,0.16,1,1,0.24324324324324326,1,0
1959,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1960,9.416666666666666,54,0.5555555555555556,0.07407407407407407,0.37037037037037035,1,1,0.5849056603773585,1,0
1961,9.65,19,0.5263157894736842,0.3684210526315789,0.10526315789473684,1,1,0.2222222222222222,1,0
1962,2.7,39,0.7692307692307693,0.15384615384615385,0.07692307692307693,0,0,0.10526315789473684,1,0
1963,18.45,269,0.9256505576208178,0.06691449814126393,0.007434944237918215,55,55,0.08208955223880597,1,0
1964,42.93333333333333,49,0.9387755102040817,0.0,0.061224489795918366,9008,9007,0.10416666666666667,1,0
1965,6.283333333333333,6,0.8333333333333334,0.16666666666666666,0.0,16394,16384,0.2,0,0
1966,4.0,6,1.0,0.0,0.0,1,1,0.6,0,0
1967,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1968,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1969,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1970,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1971,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1972,0.0,2,1.0,0.0,0.0,16,16,1.0,0,0
1973,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1974,5.3,4,1.0,0.0,0.0,16394,16384,0.6666666666666666,0,0
1975,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1976,4.116666666666666,5,1.0,0.0,0.0,16394,16384,0.25,0,0
1977,2.216666666666667,4,1.0,0.0,0.0,16394,16384,0.3333333333333333,0,0
1978,22.2,31,0.967741935483871,0.03225806451612903,0.0,16394,16384,0.3,0,0
1979,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1980,20.216666666666665,42,0.6428571428571429,0.2619047619047619,0.09523809523809523,9008,9007,0.24390243902439024,1,0
1981,20.25,29,0.8620689655172413,0.034482758620689655,0.10344827586206896,9008,9007,0.2857142857142857,1,0
1982,12.95,16,1.0,0.0,0.0,9008,9007,0.4666666666666667,0,0
1983,15.916666666666666,16,1.0,0.0,0.0,9008,9007,0.3333333333333333,0,0
1984,6.616666666666666,6,1.0,0.0,0.0,9008,9007,0.4,0,0
1985,7.066666666666666,10,1.0,0.0,0.0,9008,9007,0.4444444444444444,0,0
1986,4.6,4,1.0,0.0,0.0,9008,9007,0.6666666666666666,0,0
1987,7.616666666666666,16,0.8125,0.0625,0.125,9008,9007,0.4,1,0
1988,9.333333333333334,8,1.0,0.0,0.0,9008,9007,0.2857142857142857,0,0
1989,1.4166666666666667,3,1.0,0.0,0.0,9008,9007,0.5,0,0
1990,3.433333333333333,6,1.0,0.0,0.0,16394,16384,0.2,0,0
1991,0.23333333333333334,3,1.0,0.0,0.0,16,9008,0.5,0,0
1992,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
1993,7.3,7,0.8571428571428571,0.14285714285714285,0.0,9008,9007,0.3333333333333333,0,0
1994,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
1995,8.3,12,1.0,0.0,0.0,9008,9007,0.2727272727272727,0,0
1996,1.7666666666666666,5,1.0,0.0,0.0,0,9008,0.25,0,0
1997,0.9333333333333333,3,1.0,0.0,0.0,9008,9007,0.5,0,0
1998,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
1999,11.966666666666667,27,1.0,0.0,0.0,7040,7040,0.15384615384615385,0,0
2000,6.983333333333333,5,1.0,0.0,0.0,16394,16384,0.5,0,0
2001,4.9,5,1.0,0.0,0.0,9008,9007,0.5,0,0
2002,2.6333333333333333,9,0.8888888888888888,0.1111111111111111,0.0,16,16394,0.125,0,0
2003,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2004,3.183333333333333,3,1.0,0.0,0.0,9008,9007,0.5,0,0
2005,0.5,2,1.0,0.0,0.0,16394,16384,1.0,0,0
2006,20.033333333333335,92,0.5760869565217391,0.25,0.17391304347826086,1,1,0.23076923076923078,1,0
2007,15.3,39,0.9743589743589743,0.02564102564102564,0.0,9008,9007,0.13157894736842105,0,0
2008,20.766666666666666,300,0.9366666666666666,0.06,0.0033333333333333335,55,55,0.06688963210702341,0,0
2009,0.21666666666666667,5,1.0,0.0,0.0,1,1,0.75,0,0
2010,0.2,29,0.8620689655172413,0.034482758620689655,0.10344827586206896,0,0,0.10714285714285714,1,0
2011,16.616666666666667,335,0.9552238805970149,0.03582089552238806,0.008955223880597015,1004,1004,0.16467065868263472,0,0
2012,0.21666666666666667,5,1.0,0.0,0.0,566,506,0.25,0,0
2013,0.21666666666666667,13,0.7692307692307693,0.23076923076923078,0.0,1008,1008,0.16666666666666666,0,0
2014,6.816666666666666,92,0.5217391304347826,0.45652173913043476,0.021739130434782608,10010,10010,0.4065934065934066,1,0
2015,0.2,9,1.0,0.0,0.0,172,507,0.125,0,0
2016,5.283333333333333,71,0.5633802816901409,0.352112676056338,0.08450704225352113,10010,10010,0.2,1,0
2017,30.033333333333335,53,0.9433962264150944,0.018867924528301886,0.03773584905660377,0,0,0.1346153846153846,1,0
2018,0.0,1,1.0,0.0,0.0,0,0,0.0,0,0
2019,0.7833333333333333,5,0.8,0.2,0.0,9008,9007,0.25,0,0
2020,22.066666666666666,16,1.0,0.0,0.0,9008,9007,0.4,0,0
2021,5.083333333333333,6,1.0,0.0,0.0,9008,9007,0.6,0,0
2022,4.533333333333333,7,1.0,0.0,0.0,0,0,0.3333333333333333,0,0
2023,4.083333333333333,7,1.0,0.0,0.0,0,0,0.3333333333333333,0,0
2024,0.0,1,0.0,1.0,0.0,0,0,0.0,0,0
2025,14.35,33,0.9393939393939394,0.06060606060606061,0.0,9008,9007,0.21875,0,0
2026,17.55,40,0.475,0.525,0.0,10010,10010,0.358974358974359,0,0
2027,0.1,2,1.0,0.0,0.0,9008,9007,1.0,0,0
2028,4.566666666666666,23,1.0,0.0,0.0,16,16,0.6818181818181818,0,0
2029,0.08333333333333333,2,1.0,0.0,0.0,9008,9007,1.0,0,0
